,,theta0,theta1,logL,logL_birth,nlive
labels,,$\theta_0$,$\theta_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,
546,0.09620715937734929,3.2233507300553494,1.2972319686445832,-4.856433556522065,-12.813145230626164,125
547,0.09863898135838658,3.390119937356083,-1.2433028905161745,-4.823502631636035,-8.790660484637971,125
548,0.09905992167160137,-2.834442687933593,3.4599913010888237,-4.811276057485119,-11.147980556290825,125
549,0.10044277906472748,-3.979656167419209,-3.5729074710573383,-4.789444621468295,-7.686282519375757,125
550,0.11785508616778384,-2.4037797340431077,3.0723436280531544,-4.621608868200312,-11.667178831820578,125
551,0.1199327351814948,3.3092147513916252,1.432963590106361,-4.596165439514176,-10.26602579459007,125
552,0.12247952073166435,2.5920522155554515,2.159490161669364,-4.567184477023136,-11.651801424910197,125
553,0.12673198787222684,3.3553497148107283,-2.1492311250782605,-4.525085620826179,-6.49805070239112,125
554,0.13498224903057343,-2.997839913901632,3.4037102851906003,-4.454048694902498,-22.950330960165566,125
555,0.1460680827755209,3.3002213426587375,-1.5644352654355167,-4.367150972988882,-5.2248219222397845,125
556,0.1493448563053189,-4.05109562565776,-3.329069749514023,-4.33699753320595,-12.191974479163386,125
557,0.1546842977519678,-2.5000063989239605,3.316004179913353,-4.293901215938275,-37.11447484078675,125
558,0.15640915952816503,3.321125537445262,-2.0401528214075757,-4.27484390628196,-6.539762374999777,125
559,0.159532073397423,3.337737961133797,1.9202053781443027,-4.247106138646465,-5.64567399354355,125
560,0.16013897090732884,3.084487225988525,1.3642288945778809,-4.235340951720483,-8.10118427613583,125
561,0.16185837501584135,3.3812405236168956,-1.3312780796306836,-4.216693063914195,-7.4175677442944,125
562,0.16275867499996194,-3.8532907686913864,-3.5898690770180726,-4.203178036560426,-4.811276057485119,125
563,0.16346201046860184,-3.144329484784376,3.1431181373951897,-4.190897837725093,-54.28002278710255,125
564,0.16226129442532836,-3.500272961540125,-3.1024433899008304,-4.190302315129806,-16.30918036220496,125
565,0.17222072671471267,-3.65833605288672,-3.513574214370433,-4.122765160944797,-21.35184985698929,125
566,0.17198468110797963,3.669702573686086,-1.2940891961806997,-4.116168530721619,-4.896021136492983,125
567,0.1745103976261233,-3.061442621186079,2.9156798063642135,-4.093621445476481,-4.235340951720483,125
568,0.17775657520681357,-3.737776747781468,-3.559054094945973,-4.067222541627238,-5.728583924334414,125
569,0.18186523601426863,3.854034737874178,-1.891237629651533,-4.036403479955727,-6.290696364097058,125
570,0.1843562020482999,3.294456838270081,-1.812744076186135,-4.0148314947422445,-7.92041647066964,125
571,0.1851317945232157,3.199092607273899,2.2642011177441663,-4.002665117729039,-67.3713962947075,125
572,0.1923318305899973,-3.896693765242918,-3.5764028589095616,-3.9565427577620587,-51.61596133039575,125
573,0.19386384786389368,-2.517277118273126,3.312367796355689,-3.9406406551575315,-12.795861411101985,125
574,0.2053657659947508,-2.7975465621944404,2.804285124810143,-3.87503596938403,-4.567184477023136,125
575,0.22392760265821715,2.6727450533871,1.966910469015767,-3.780537616205204,-12.974640568045558,125
576,0.22338411018068527,3.3706747092755656,-1.4125307515563748,-3.7749994868584844,-5.788895958324761,125
577,0.22398431734593846,3.372523292695613,-2.1166563246816255,-3.7643480365464517,-17.43730608578662,125
578,0.23305870471308257,2.8792497693944483,2.4559758432994983,-3.716665531063351,-43.88471031383484,125
579,0.23328634665752773,3.3124704383178063,-1.663077906145455,-3.707721080174104,-6.987876446108281,125
580,0.2348097617705851,3.6727751383393326,-2.288781112793177,-3.693243903232663,-5.49035183407542,125
581,0.2355377105894372,3.478089477635205,-1.269148377023944,-3.6821803649768485,-9.207876479289576,125
582,0.23495374259784654,-3.5144965095936866,-3.264065926987448,-3.6766945710967174,-5.31130919085683,125
583,0.24290096429112115,3.3922796704629192,-1.3835329453755456,-3.6354612502968253,-7.174308732578779,125
584,0.2679394202291928,-2.514480042330597,2.958939984231673,-3.5293859755196664,-6.838116392054848,125
585,0.27703275463413957,3.710395105809761,-2.255153745657971,-3.4880429699353486,-26.283416395186688,125
586,0.2782771435130235,3.3042635571157852,1.9442299499667435,-3.4755930110510795,-14.33948757957188,125
587,0.2775639590261448,-3.0911259176910786,3.24894316300265,-3.4701909880038273,-4.122765160944797,125
588,0.2784741464234078,-3.6367944719184773,-3.4672788034988122,-3.4589489844166867,-4.789444621468295,125
589,0.2790305264535513,3.1175866761450024,2.327338454731411,-3.448984848663817,-10.066908281422002,125
590,0.2840070312244721,3.452013927928114,-1.3199650513729262,-3.4233388729753798,-3.9406406551575315,125
591,0.2847092983465309,3.2670394965700886,1.5256805048849396,-3.4129010451065147,-3.9565427577620587,125
592,0.28839608923384047,-3.7647485713221127,-3.545217741208157,-3.39206668426109,-8.346699250710007,125
593,0.30691083520808926,3.5042707236479007,-1.2935140355054795,-3.3218760933752294,-3.4755930110510795,125
594,0.3197383708188884,3.2348240396906753,2.1435674055953147,-3.272962119873224,-14.522524201413336,125
595,0.31845417062340936,-3.573125461381117,-3.0493041278460016,-3.2690184470502874,-6.1556698374797865,125
596,0.32438735064128815,3.156489682308756,1.4456380879975388,-3.2425905223776716,-6.03355590201075,125
597,0.3280570616029389,2.7426929224100043,1.8632549678732158,-3.2233731195634725,-22.7171430949317,125
598,0.34748195551871497,3.4618050352908902,-2.198900358744535,-3.1578797743775855,-4.525085620826179,125
599,0.3470316982763333,3.5983852269877303,-2.268835435870926,-3.151208216545908,-60.99701486865578,125
600,0.3679933863789052,-2.573300829040168,3.3119411208931346,-3.0845912059600167,-3.4129010451065147,125
601,0.379516753610503,3.2285639318416877,2.134739635422255,-3.045789260124329,-63.06429861220225,125
602,0.38892018778252435,3.3777919200049418,-1.5098402646502809,-3.013345683100586,-4.067222541627238,125
603,0.3902311445082974,-3.9860221833097484,-3.235284938004171,-3.0020124214377493,-8.962615803328598,125
604,0.39527561360524105,-3.0182365132778433,3.3155374158879347,-2.9812002160290496,-3.4233388729753798,125
605,0.3939574664957479,3.8172126002883484,-1.9127442733877764,-2.9765723735110114,-52.15669630796931,125
606,0.39352572711099326,3.5430337466902433,-1.3225629265545749,-2.9697007083498477,-33.81463579467922,125
607,0.40449850403527915,3.762686176862692,-1.593517180868,-2.9342309464409175,-4.002665117729039,125
608,0.40982431640912587,2.9809568073246577,2.388232911045609,-2.913182243673228,-3.0845912059600167,125
609,0.41107266129516984,-3.7401407010970984,-3.00610273395988,-2.902172654985516,-3.5293859755196664,125
610,0.41562759386598314,3.284508075375008,1.7047877274476892,-2.8831848234080297,-3.2690184470502874,125
611,0.41451354725225953,3.7950979921603825,-1.722899801635231,-2.87790064862991,-3.693243903232663,125
612,0.41177871376876324,-2.9582779004191773,3.3533767284116784,-2.8765520338255746,-5.384839603610441,125
613,0.43840440951169074,3.798647075299069,-1.7582409227468325,-2.805928172955758,-12.051536527624293,125
614,0.4581489100679256,3.093937611749096,1.4993756506463027,-2.7539075346593473,-2.9697007083498477,125
615,0.4558452034912837,3.770820222445039,-2.1131063068484206,-2.750980341578489,-6.024423084215487,125
616,0.45771633347906876,3.4809531388692676,-1.3725616606721882,-2.7389158247681507,-17.767016378759905,125
617,0.46999171006454105,-3.726712966021008,-3.500443520155969,-2.7044822317470008,-4.823502631636035,125
618,0.4859829216321894,3.1634269288310435,2.2170850749973923,-2.663055635877285,-3.780537616205204,125
619,0.4878042782446263,-2.906139668297563,2.8829399720994804,-2.651346692604099,-58.4899962350651,125
620,0.48475308769210845,-2.763624950077971,2.8659046430693262,-2.649653115426185,-9.594576828243195,125
621,0.481447407918851,3.432214376403401,-1.442687449614592,-2.6485276097716737,-2.9342309464409175,125
622,0.48144665687959687,2.7140270916355647,2.021413923661811,-2.6405610000848694,-3.4701909880038273,125
623,0.48121165893539336,2.7457283575872147,2.327006381717128,-2.633081057556386,-4.036403479955727,125
624,0.48213577088479653,3.3525686457240518,-1.8347783590152895,-2.6231943438715817,-3.272962119873224,125
625,0.4843196365605629,2.708103841151221,2.2527199371537243,-2.610706836080248,-2.663055635877285,125
626,0.5095629285297498,-3.5914295418602196,-3.3540209500070075,-2.551930405893799,-3.151208216545908,125
627,0.5243076239123258,-3.0434355345054454,3.017848442939769,-2.5154370110445377,-2.633081057556386,125
628,0.5206012723044071,3.02839567051692,2.3394202533488127,-2.514562985517242,-16.890535348396842,125
629,0.5272213183341731,3.0961023042603095,1.5259866756265899,-2.4939588330731985,-6.617329320739852,125
630,0.527240222923312,2.9295221280884736,2.3762615719783255,-2.485954807039695,-2.8831848234080297,125
631,0.5286723918552251,-2.585753520334408,3.2823290808017216,-2.4752739700919295,-3.707721080174104,125
632,0.5251713901657054,-3.6267596425888873,-3.055909419412835,-2.473950076622884,-12.200940639850248,125
633,0.5270497892791223,-2.5151396919925775,3.125707274940595,-2.462411552858988,-3.2233731195634725,125
634,0.5248476439835006,2.788984625009073,1.8552077332293724,-2.4586303855602956,-4.949316739179931,125
635,0.5631214812274695,2.9131996816862156,2.3713010431215835,-2.3802748547594064,-2.9812002160290496,125
636,0.5692143126560368,2.749672929918887,2.297596011011544,-2.3615450536866844,-5.549438214621182,125
637,0.5685062261265287,3.7870030019851715,-1.8078460417769389,-2.354821630171197,-14.409007762893122,125
638,0.5660697452114399,-3.824314117588087,-3.065430860200917,-2.3511484301354626,-3.6766945710967174,125
639,0.5733497278733873,-3.047441149336349,3.213695398334643,-2.3304016799945613,-5.19981369157741,125
640,0.5825733948887509,-3.9423019692391086,-3.4661982642139564,-2.30647420889238,-6.3379449864573125,125
641,0.5871204703530462,3.4864000248928413,-1.4226526345833772,-2.2907311871991776,-18.676410861646687,125
642,0.5835859274067838,3.3899905202392375,-1.6093486233086667,-2.2888013439699266,-2.913182243673228,125
643,0.5876661895380586,-3.6220860007264197,-3.074978480020977,-2.2738657954304555,-24.774797510669934,125
644,0.5894150179276898,3.70290722834525,-2.1678856155984265,-2.262926157601631,-4.856433556522065,125
645,0.600578631705184,3.6911949350340922,-2.1760609723927575,-2.236194961288197,-2.473950076622884,125
646,0.6140373813117149,3.208621804877648,1.6188615726769502,-2.2060645603997795,-2.2738657954304555,125
647,0.6213869930708041,3.164788026485045,2.1716562935166763,-2.186198133572864,-5.469130009931855,125
648,0.6197155097980825,2.7352037875927238,2.04434049642963,-2.1809235114420216,-2.87790064862991,125
649,0.6242450225122568,3.746522680394211,-2.093673285158002,-2.165672903781907,-3.39206668426109,125
650,0.6215827965282827,3.39696620306154,-1.9773583377516708,-2.16197856715453,-2.610706836080248,125
651,0.6226008752692481,3.4007370048625347,-1.5997585942395975,-2.152373856227299,-10.161746333599567,125
652,0.6268162697485611,-3.6204600095965263,-3.087989410601119,-2.1376578834268387,-3.4589489844166867,125
653,0.6245238532496772,-3.754211494864473,-3.487249115283224,-2.1333536561723663,-2.186198133572864,125
654,0.6237241871384237,-2.9813348361040948,3.2920592923675933,-2.126666748251269,-14.444425052927356,125
655,0.6359349939252764,3.052132505376626,1.5819607328515088,-2.0993104941593677,-2.3802748547594064,125
656,0.6438312611462099,3.3814774846582623,-1.8716287081926515,-2.0790019968988895,-5.889449832873067,125
657,0.641389883470598,-2.5407045145014067,3.139676781616439,-2.0748329876079583,-6.592821851174697,125
658,0.6421399814250655,-2.5912515450823195,2.993550672726487,-2.065696012993078,-2.485954807039695,125
659,0.6385316686974494,3.572300367654295,-2.1905510768162317,-2.063362890040512,-2.4752739700919295,125
660,0.6492296986121502,-3.6716666596782446,-3.0604949310993175,-2.03877941215042,-4.33699753320595,125
661,0.6495576291161419,-3.6022903579333545,-3.325722678587325,-2.030306262965396,-3.1578797743775855,125
662,0.650901640661188,3.5112116394264987,-1.4393565173093048,-2.020271112742827,-2.262926157601631,125
663,0.7006644105543165,-3.857600330535883,-3.113798862967277,-1.9386324414603031,-2.651346692604099,125
664,0.7312936757229108,3.5192827721507847,-2.1499579255037946,-1.8878781903769324,-12.033799078764481,125
665,0.7312454586557479,-2.5677789364141708,3.0553086925765687,-1.87997595683305,-5.2053726727873055,125
666,0.7292527477071705,3.0441610695574983,2.282535378227738,-1.8747365987311126,-31.712394924667237,125
667,0.7242453340094424,3.6809044725634266,-1.5454158298941651,-1.8736586115611842,-7.106907391499252,125
668,0.7194362642504596,-3.0325179519636594,3.1718813121261515,-1.872352697013923,-2.902172654985516,125
669,0.7146782357297288,-2.821727191309988,2.9086070373725335,-1.871020044931608,-3.2425905223776716,125
670,0.7104846717712064,2.7748809270024495,1.9734877776141246,-1.8689369232859887,-3.6354612502968253,125
671,0.7147487950836504,-2.5561877610829957,3.1077402151883184,-1.8549849816655983,-4.293901215938275,125
672,0.716322848412619,-3.8134607275016257,-3.0876586163685347,-1.8448169864928166,-3.4880429699353486,125
673,0.7128808291032055,2.7670397845043144,2.2417099331150094,-1.8416655214439932,-2.6405610000848694,125
674,0.7181683582448685,-2.8005580982737133,3.337637439702908,-1.8263075943351879,-4.596165439514176,125
675,0.7180965566693828,2.748050039920823,2.1373677112277463,-1.8184394084352486,-2.2907311871991776,125
676,0.7150273799659637,3.609126101833617,-1.4708377774152739,-1.814754443214074,-36.04109334014252,125
677,0.7141237870001619,2.932233455767097,1.707702850788797,-1.8080507907231826,-5.795487821936406,125
678,0.719966785338162,3.0982016387265343,1.6059013578626828,-1.7919338600639996,-35.909584341832755,125
679,0.7173464659942453,2.789485993688457,2.2699038552563238,-1.7876118298272805,-4.203178036560426,125
680,0.7128610721713563,-3.6255804885399807,-3.3477852903208243,-1.785916048497796,-5.6900918712536,125
681,0.7354079809409236,3.559979456175359,-2.160694170893461,-1.7468090092625286,-9.697430329695218,125
682,0.7385319034435203,3.596860456610923,-2.167914575484136,-1.7346019595704534,-1.8689369232859887,125
683,0.7380575412190241,3.4118820074792957,-1.661235427171233,-1.7272763005968474,-1.7919338600639996,125
684,0.7552825881673415,3.208071599295252,1.7260704654662469,-1.6962379534564271,-2.126666748251269,125
685,0.7658663167115112,2.7795137597166004,2.2337514544820642,-1.6743541187453626,-2.0993104941593677,125
686,0.7679041449710974,3.1181566195721313,2.189437587198695,-1.6637286682192722,-2.649653115426185,125
687,0.771675735705137,-2.9005618728808225,2.9438633731679715,-1.6508609823758291,-3.7643480365464517,125
688,0.7803854761984276,3.662766272464495,-2.1411967828152734,-1.6316692451821666,-4.216693063914195,125
689,0.7831519304900425,-3.94025001015052,-3.394796119253238,-1.6201623598403663,-1.7876118298272805,125
690,0.7772058711058804,3.0924908125072506,2.216563163939119,-1.6198156320939878,-1.8747365987311126,125
691,0.7713432716898607,3.197200925526717,2.0199069000252017,-1.6194192304479806,-2.7539075346593473,125
692,0.7913512429481232,3.0813437128426706,1.6327326653656957,-1.5858426460007056,-328.21043033671117,125
693,0.8005514050589063,3.0937752356846016,2.209943078449104,-1.5663156482340757,-11.497129751369629,125
694,0.8044927347610045,-2.5776472890435302,3.1356257502189244,-1.5534362895075224,-1.8549849816655983,125
695,0.8030128059872658,3.488675199111217,-2.086463180474498,-1.5473093939993565,-6.005991462676253,125
696,0.8012594821080975,-2.6726873018188515,2.967522770269511,-1.541527043540932,-1.9386324414603031,125
697,0.8067250676620812,3.032493487303215,1.6555462158474805,-1.526760790410665,-3.87503596938403,125
698,0.8228493056851847,-2.9491189298448033,2.989207279796638,-1.4990024663033616,-44.74705414894924,125
699,0.8401941917072007,2.792994781915535,2.0026707554096035,-1.470174331179478,-2.03877941215042,125
700,0.838856733551656,3.058774091134314,1.652689354003721,-1.463799273946724,-10.225079870900876,125
701,0.8391000253333623,3.0112706949630414,2.2687671780061542,-1.4555411185370424,-2.6485276097716737,125
702,0.8938313987643134,3.0924280502931545,2.1929639083541126,-1.384385702553418,-2.7389158247681507,125
703,0.8890339377832388,3.043643966954523,1.6681809960201228,-1.381799288286337,-4.621608868200312,125
704,0.9019766395990436,2.8559217535655694,2.2715544373132293,-1.3593779073783483,-16.55665526313314,125
705,0.89782676788152,2.9055088564937055,2.286221965845181,-1.3560212181324784,-2.750980341578489,125
706,0.9007970322918419,-3.6270026941470896,-3.2935858505920703,-1.3447502265033384,-1.6508609823758291,125
707,0.9157968288310552,-2.701320144968916,2.9693279239689137,-1.3202674822230045,-21.6314079376831,125
708,0.9270157389922266,2.79731164616158,2.036218810264007,-1.3001233062215767,-35.827967458438195,125
709,0.9248798935069676,3.1859238597376685,1.7755381434816027,-1.2944617961862468,-4.0148314947422445,125
710,0.9300317251247627,3.668471605207971,-2.098785849714319,-1.280938812158745,-6.637368517768664,125
711,0.9447491664511815,3.1796028180613742,1.998121471783337,-1.2572698811788576,-6.731922848904855,125
712,0.9469875756317296,3.012894304366693,2.248366750923049,-1.2469351980762853,-1.5663156482340757,125
713,0.9556017661996299,3.187778500021917,1.9468650919502437,-1.2299117381016285,-3.0020124214377493,125
714,0.9586732052877113,-2.6365239204623823,3.2195197871325423,-1.2187345814787602,-4.190302315129806,125
715,0.9561883235628706,-2.936232329134033,3.2560763908868147,-1.2133617776899683,-1.2572698811788576,125
716,0.9598373611305413,3.190623656392031,1.8906046309801248,-1.201584638246092,-15.543310144899413,125
717,0.9593514253942336,3.730063381547417,-1.8216966870417588,-1.1941228656226852,-102.52368721243909,125
718,0.961887752761093,-2.8037597658245677,3.2984682509309913,-1.1835143908317673,-2.514562985517242,125
719,0.9618204518326203,-3.9208205558892653,-3.3643944042133285,-1.1756161911794325,-22.174125936021635,125
720,0.9709078911295457,2.9997147367447887,1.720860109443466,-1.1582442102827692,-1.6316692451821666,125
721,0.9837480357167528,-3.921459321328665,-3.3441744354329415,-1.1371378416211406,-1.6743541187453626,125
722,0.9809534594405463,-3.6651808582062833,-3.3479939200859854,-1.1320144584881433,-16.12273744383447,125
723,0.975588468768659,3.504548296299017,-1.5726449289889715,-1.1295304586807027,-1.6637286682192722,125
724,0.9743064986345604,3.509507181534733,-1.5688483422044532,-1.1228772012090948,-2.9765723735110114,125
725,0.9713350457160523,-2.8400062256285104,3.291677375118251,-1.1179635050187045,-13.72991539345831,125
726,0.9763043428617062,3.5191116726528247,-2.0685078113762905,-1.1048924318669466,-31.293340436825076,125
727,0.9753559982400996,-2.6790994304476627,3.249011910221368,-1.0978960959700632,-2.551930405893799,125
728,0.9745120269537129,3.5652717913673495,-1.5501004233075264,-1.0907935965387547,-4.27484390628196,125
729,0.9745032340701737,-2.8253326547444764,3.2908042732106004,-1.0828344497881812,-inf,125
730,0.972757258973413,-3.9069317871338165,-3.384980792508323,-1.0766595436195614,-1.3560212181324784,125
731,0.9721744944150933,3.4456323012036005,-1.9040135866414616,-1.0692906387772287,-1.1371378416211406,125
732,0.9698941389334378,2.859830731421603,1.9116287783670733,-1.0636708480581167,-3.045789260124329,125
733,0.964975772764666,2.927573157006867,1.803912570572959,-1.060786613750055,-1.3447502265033384,125
734,0.9679404024172582,3.083198350709486,2.165723255144229,-1.0497509215509155,-1.8416655214439932,125
735,0.9624169730372677,3.4409320524093445,-1.7691343979398289,-1.0475054688704617,-1.1228772012090948,125
736,0.9659143932105914,-2.72970560704949,2.9807867479447783,-1.0359098894622671,-1.0978960959700632,125
737,0.9768471072938362,2.9406288207318347,2.2499854486795385,-1.0166867824598822,-2.2888013439699266,125
738,0.9737154103875676,-2.6397964813152694,3.193066905031589,-1.0119296860972968,-6.7062448399518235,125
739,0.9814238227195835,3.5097986879486847,-2.043577948310411,-0.9960761933542053,-5.113102957810225,125
740,0.9748340254923932,3.540420531640253,-1.5693200653910964,-0.9948451950434766,-23.892805743389527,125
741,0.9782492955311793,3.083294250646059,1.717787852262223,-0.9833797106785417,-1.0828344497881812,125
742,0.9803877031537335,3.459401253953505,-1.6955695479976667,-0.9732279730954954,-1.0636708480581167,125
743,0.9751501376890936,-3.703554849380554,-3.38094665401732,-0.9706164658223274,-1.0166867824598822,125
744,0.9678894214207433,2.997116171993145,1.7479897039882832,-0.9701218960077016,-2.3615450536866844,125
745,0.981228403133081,3.5432035477105757,-1.5757987219220553,-0.9484663137319138,-1.3202674822230045,125
746,0.9770238140252807,3.5705596673195767,-1.5727461831488512,-0.944792377003463,-1.814754443214074,125
747,0.9696726289560773,3.1128055080922206,2.1077802652439956,-0.944376715130767,-8.231156769898847,125
748,0.9670231436420316,2.981324952335335,2.2316622470510676,-0.9391446354802493,-1.2187345814787602,125
749,0.9606629012905865,3.6973333620603572,-2.000525987138099,-0.9377753261048758,-4.980657669148988,125
750,0.9704298123554015,3.1648632989933443,1.8508838400457215,-0.91969164591833,-9.16015837098751,125
751,0.9842398651125472,-2.9022629774582525,3.009918878260283,-0.8975929224407686,-1.2469351980762853,125
752,1.0,2.918137497817307,2.232008700889093,-0.8737391065140401,-1.1320144584881433,125
753,0.9935688108098726,3.4752016779005306,-1.6757080290249018,-0.8722228952471485,-14.229911508076444,125
754,0.9925677823534514,3.072415642059605,2.1547639212257828,-0.8652627414057759,-0.91969164591833,125
755,0.9874640906363077,3.4779898695206786,-1.671070509324787,-0.862449744347155,-7.708835107900366,125
756,0.9909318346293576,3.1572763440274123,1.9537329644999204,-0.8509759593657591,-1.1941228656226852,125
757,0.9867906001801161,3.4593413325085365,-1.746955043653502,-0.8471956781977024,-1.2944617961862468,125
758,0.983623862812631,2.985001815728065,2.218943123415068,-0.8424417968654536,-1.8184394084352486,125
759,0.9797531214612196,2.9772739405826503,1.7826733624228517,-0.838416574900017,-4.116168530721619,125
760,0.9768731754028905,-3.736266877459617,-3.136996602349672,-0.8333921949185162,-7.70554817784867,125
761,0.9703979792442179,3.0141211520097375,2.2026238233385538,-0.8320745834205809,-1.2299117381016285,125
762,0.9772954723298034,3.1496604618473913,1.828837555212571,-0.8170236545059186,-0.9948451950434766,125
763,0.9701907739397903,-3.8215151793991784,-3.1671165588921157,-0.8163517930309034,-2.065696012993078,125
764,0.9796053679801017,3.636450589650849,-2.0596264034179637,-0.7987265448757055,-2.5154370110445377,125
765,0.9755163860070345,-2.7849817513108706,2.9884379635515934,-0.7949412225878606,-18.64841245482166,125
766,0.9835189049315552,3.502431128862412,-1.998002007422821,-0.7788031506671949,-0.944376715130767,125
767,0.9781802527047252,-3.7362463747279873,-3.1423485454117968,-0.776277880237204,-0.9701218960077016,125
768,0.9738581299650434,2.8840891428900086,2.2029385877174708,-0.772738035195927,-0.8333921949185162,125
769,0.9708254872859752,-2.6643629117748686,3.065861656076562,-0.7678887740525092,-1.3001233062215767,125
770,0.9665280309366514,2.839275854212376,2.097617137214275,-0.7643570310620722,-1.8736586115611842,125
771,0.959503612095429,-2.650232736144795,3.1026935339237625,-0.7636830821610433,-1.7468090092625286,125
772,0.9525425657184899,2.9519378100447007,1.819272282784853,-0.7629961980919274,-2.152373856227299,125
773,0.9510491732235702,3.0301640466448205,2.181743246395264,-0.7565970547951394,-0.9377753261048758,125
774,0.959416628706353,-2.9470378088307627,3.096363734216707,-0.739869231894668,-0.776277880237204,125
775,0.9555637551389634,-3.8935836840225204,-3.3370309927765693,-0.7359249977371752,-1.4990024663033616,125
776,0.9534814129466461,3.14963103638574,1.910285000510357,-0.7301383825666281,-1.381799288286337,125
777,0.956369643613483,-2.9196905177733297,3.0487451651207085,-0.7191456494482669,-2.0790019968988895,125
778,0.9494296851097404,3.529843386788185,-2.0252423481709467,-0.7184605017575192,-1.872352697013923,125
779,0.9483761579085079,3.6500650671020978,-2.0354312695165317,-0.711602590371409,-0.9484663137319138,125
780,0.9410805135868233,2.880948740055201,1.938325581700152,-0.7113569376652299,-3.7749994868584844,125
781,0.9431660743065899,-2.9483123783468765,3.1403063860881204,-0.7011750858102973,-1.526760790410665,125
782,0.949317873816232,-2.933652877290479,3.0763436271724913,-0.6867055968934105,-2.3511484301354626,125
783,0.9425222216971404,3.576835408525236,-2.051858272292115,-0.6859216299299877,-8.925767788233571,125
784,0.9355105552357359,-3.879082587225267,-3.2595149433325847,-0.6854205280835451,-0.7987265448757055,125
785,0.9281060179293485,3.5073643314075174,-1.9886177753481942,-0.6853988173540907,-1.1295304586807027,125
786,0.9306957916483296,2.8511915420145204,2.0515321754941507,-0.6746441479486242,-14.953081818516113,125
787,0.9301107186203683,3.608334911460748,-2.051329920677782,-0.6673048164338952,-0.8170236545059186,125
788,0.9268266841113749,3.1427139201817553,1.9152993409964836,-0.6628736943211194,-7.0157090882619375,125
789,0.9200900512940208,2.9298478378834663,2.2035637849786625,-0.6622005613823514,-0.8652627414057759,125
790,0.9158087217296154,3.102331604984446,1.7885365198781704,-0.6588964150315526,-0.7643570310620722,125
791,0.9094506041874817,3.600619419186808,-2.0508234918697714,-0.6578950836488532,-9.103379043480874,125
792,0.9071123032790003,-2.9350013811842914,3.0880103366935803,-0.6525013386896515,-1.1582442102827692,125
793,0.9048373458413717,-3.826092389754107,-3.4052574707704846,-0.6470442306851674,-2.1376578834268387,125
794,0.8997474761254235,-3.8026260247447694,-3.170738566114521,-0.6447171183598357,-1.8080507907231826,125
795,0.901141351356844,3.499786539277302,-1.6828456886891878,-0.6352009625290695,-1.0497509215509155,125
796,0.9005372857979292,3.526094599994501,-2.005517867143355,-0.627903351512372,-1.3593779073783483,125
797,0.8952404547346084,3.6539244853537163,-1.7014098295507898,-0.6258344045842852,-0.6525013386896515,125
798,0.8954683624166629,2.901447151031281,1.9177836712390972,-0.6176116902753603,-0.7191456494482669,125
799,0.8927976704954673,2.881170307412191,2.1661737737139113,-0.612630429573308,-179.20068333662266,125
800,0.8889975013253932,3.606228628282004,-2.04283776921464,-0.6089278174833528,-0.7949412225878606,125
801,0.8844767679764939,3.479257002288305,-1.7610365141423614,-0.6060578251450446,-1.5534362895075224,125
802,0.8833561755921374,-2.786838227132527,3.249746174986644,-0.5993574138986286,-0.9833797106785417,125
803,0.8772700209463808,3.664064366904327,-1.9945869067254431,-0.5983028967898623,-0.6447171183598357,125
804,0.8711228216579016,-2.8091969445884972,3.0071521418284277,-0.5973665845913932,-0.7359249977371752,125
805,0.8748962873192183,3.1330777456547665,1.8906554838132967,-0.585076043535338,-0.711602590371409,125
806,0.8767146105337815,-3.8813666133536513,-3.3112702522075144,-0.5750317006105229,-0.612630429573308,125
807,0.8706304346640588,3.1311472339387407,1.8854307887784518,-0.5740274680209673,-8.001695335329769,125
808,0.8668739700294396,3.548273602201917,-1.6426532510494622,-0.5703832822158651,-1.0359098894622671,125
809,0.8699303801285451,2.8678266187072694,2.0282074509868586,-0.5588955298872412,-0.7788031506671949,125
810,0.8798926676611869,-2.6858759246680726,3.079687152229786,-0.539540614377294,-14.67527858826747,125
811,0.8749165977705178,-2.7083993184056845,3.2063141568575144,-0.5372438112137843,-0.6470442306851674,125
812,0.8704252460681279,-3.678193122139945,-3.256359176288102,-0.5344223257311332,-0.8722228952471485,125
813,0.864861308149758,-2.9233025015516816,3.093730411553743,-0.5328668802190727,-0.627903351512372,125
814,0.8592285745773134,2.954132177602812,1.8567379550953138,-0.5314328868560354,-0.5344223257311332,125
815,0.8577899141020054,-2.9234093942287487,3.096629503425497,-0.5251404834510343,-2.805928172955758,125
816,0.8515265638525126,-3.8151653899207196,-3.3942926989471616,-0.5245008317942665,-0.8320745834205809,125
817,0.8451475309089214,-2.70952475267859,3.2053174241393148,-0.5240521533904583,-2.4586303855602956,125
818,0.8395486224371683,-2.6759420445450726,3.139925154957961,-0.5227307954811697,-1.87997595683305,125
819,0.8345506422088578,-3.769676783880052,-3.1700458682591934,-0.5207335920501053,-1.0766595436195614,125
820,0.8281814391858257,-2.7531573803103258,3.232609929128543,-0.5204265895207899,-8.817372855047818,125
821,0.8250576272223404,3.6646783246211605,-1.9720795351165226,-0.5162374446292063,-0.6258344045842852,125
822,0.8203992970926385,3.559483855133326,-1.65042159925469,-0.5139313406421224,-3.716665531063351,125
823,0.817384501647696,-2.9018149957958506,3.061970103003821,-0.5096447300026766,-0.539540614377294,125
