,,Ωbh2,Ωch2,h,τ,ns,lnA,logL,logL_birth,nlive
labels,,$\Omega_b h^2$,$\Omega_c h^2$,$h$,$\tau$,$n_s$,$\ln(10^{10}A_s)$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
2624,3.890049238107059e-07,0.0226080986992203,0.20438556185446,0.729943045777761,0.085091456756753,0.947564886195572,3.10941253449533,93092.4799445624,93085.3029036902,151
2625,3.8424686233353115e-07,0.0229584092172745,0.187908348121883,0.773406934866537,0.100361787701695,0.965741731516329,3.11155672882945,93092.4807098595,93078.7125004366,150
2626,3.937926982424743e-07,0.0224162732149586,0.206825837593014,0.718692497211366,0.0620630754109067,0.937226892591878,3.07350144910374,93092.5184944938,93090.2611707369,153
2627,4.20760864443256e-07,0.0227636723823324,0.199737771337195,0.736776155914533,0.0527135647647212,0.943905382784482,3.04136107034872,93092.5847345239,93056.9398570275,152
2628,5.174534699488498e-07,0.0232040350134746,0.197196246934422,0.755978024484726,0.0939238236327843,0.94460478039447,3.1208157624116,93092.7915894775,93063.3861186989,151
2629,5.233566170021398e-07,0.0228184316402335,0.205639066261613,0.733666089504992,0.047117313435393,0.941186434801827,3.04194733552607,93092.8160050509,93086.3049096404,150
2630,5.431065890845038e-07,0.0226963367755165,0.201207285629801,0.735020723000277,0.0607549340212082,0.954367707528664,3.04906404566073,93092.8662927752,93091.5396642593,153
2631,5.55867786010603e-07,0.0230711760897152,0.19801468886616,0.752715077162574,0.0567345858068645,0.950034470320591,3.04565468547249,93092.8895176489,93072.8221548897,152
2632,5.636285715273976e-07,0.0228578412890169,0.208740003752731,0.722816444096072,0.0412014626840232,0.935257824713709,3.03402475743154,93092.9033826513,93091.1966490382,151
2633,6.072028670115641e-07,0.0229493996671649,0.199563473896712,0.747322622695735,0.108022347472231,0.947889201953253,3.14808279685576,93092.9909222072,93068.3233930186,150
2634,6.164221084768849e-07,0.0227222650813372,0.197519352280136,0.744677338817196,0.0685346477695199,0.954204977886535,3.06006817704959,93093.0192364561,93083.0243496634,153
2635,6.188728646541875e-07,0.0227180836635645,0.196477838472343,0.752601878148463,0.112485153785262,0.949428935165521,3.15605989597313,93093.0232043495,93092.8160050509,152
2636,7.314242902592827e-07,0.0230387752694138,0.191475558109131,0.766334105198557,0.117478537562408,0.954796580226557,3.15735874693452,93093.190298202,93082.1323755782,151
2637,7.394121465490161e-07,0.0229583936122372,0.190951816111954,0.764831039834353,0.0856551769805542,0.965277670528073,3.08286639287606,93093.2142320417,93091.7592173712,150
2638,8.452330868128385e-07,0.022246578813477,0.211487561615219,0.710368943695063,0.0498097122501423,0.941241059577619,3.05417581241542,93093.3612342262,93056.9398570275,153
2639,8.856707896380462e-07,0.022349395092755,0.205997101199837,0.718680115205947,0.0638736662278274,0.942685550550175,3.07254800561121,93093.4079671068,93090.7662950899,152
2640,9.042074783439753e-07,0.0228197952230873,0.198896612838173,0.747315056541263,0.0524080352826974,0.956327488653001,3.03208313291152,93093.42868064,93089.4259118121,151
2641,9.144021500639218e-07,0.0227510704031176,0.203950467108265,0.73560617731161,0.0858062178592775,0.944186856237584,3.11078913287259,93093.4529643399,93079.3409158745,150
2642,1.0706591304572425e-06,0.0223192580990916,0.194036335665733,0.745765516403724,0.110324530081865,0.960832101226432,3.13848839349616,93093.6239688504,93026.0604388843,153
2643,1.0986102501629305e-06,0.0225904913236652,0.196443933881307,0.745474831773602,0.103035666260107,0.947725973058427,3.1353149587719,93093.6497403539,93091.7592173712,152
2644,1.197957315907049e-06,0.0226829517282845,0.193861286346491,0.751092830553273,0.0819075090520416,0.96182273217018,3.07685160693718,93093.7363122514,93090.353331877,151
2645,1.1973727295489451e-06,0.0226498071656032,0.192114297561869,0.75549313789691,0.11123892367149,0.951459238856708,3.14611630458743,93093.7488962279,93087.7109158271,150
2646,1.348456083800834e-06,0.0229156079271054,0.197871225871022,0.74796237245199,0.0962974265360278,0.940255698156238,3.13217836328976,93093.8809719865,93080.9072036616,153
2647,1.4466693275608248e-06,0.0224220266040547,0.203731989456732,0.730066347589083,0.0432364663673796,0.955333612670003,3.02053599895409,93093.9512755889,93081.7101800763,152
2648,1.4563536683571082e-06,0.022698350048074,0.193184120971672,0.758015645116697,0.0791184361728343,0.965689992282004,3.0742829720758,93093.9579475145,93093.7488962279,151
2649,1.5483280070810298e-06,0.0224983081914151,0.201231774908441,0.735024370843847,0.103932888102461,0.942997148880655,3.1466522418247,93094.0322594153,93081.1851037926,150
2650,1.5283642377943365e-06,0.0224792610207173,0.20275575109159,0.735305242310673,0.054515166434013,0.951618175346686,3.04692064523642,93094.0325270363,93082.6904238205,153
2651,1.623934873572606e-06,0.0224636723073152,0.201022254171621,0.730377443169516,0.0816361553149922,0.943214229017934,3.10165539960575,93094.0931811369,93091.7592173712,152
2652,1.6429852454497698e-06,0.0228931408366883,0.198850544030774,0.75023049359913,0.0664699923595511,0.951613082670096,3.06493485593111,93094.1048438572,93066.8668865503,151
2653,1.7200982401883022e-06,0.0226661588379427,0.201615059182447,0.737325275941446,0.0600231362925628,0.949532009740301,3.05278022334149,93094.1637824856,93084.8591401881,150
2654,1.713007848635858e-06,0.0226093988794357,0.201920614204126,0.737182452637054,0.0874743444635946,0.941015739139179,3.12031044580803,93094.1728971079,93046.6961200918,153
2655,1.8504146091478069e-06,0.0228596840605256,0.198147519171156,0.74377369466908,0.0439218100920064,0.950378749255021,3.01849512924402,93094.2500560338,93080.3768816454,152
2656,1.855336753272418e-06,0.0230073493037596,0.192641268626585,0.762340762031152,0.0925500429203858,0.961975773893027,3.09730248089652,93094.2527125245,93080.3768816454,151
2657,2.0995008904798226e-06,0.0230194802511385,0.195835073785882,0.753006672017624,0.102462462474449,0.952400268564035,3.12965945863902,93094.3894180336,93089.0074366645,150
2658,2.2836331538013177e-06,0.0223574858601895,0.202786501679016,0.727078339971086,0.0477134256329631,0.949745757648322,3.03314606475877,93094.4867312783,93093.7488962279,153
2659,2.332306733269884e-06,0.0228691445459317,0.200388623813219,0.737798482811582,0.0467023100090522,0.943888523511792,3.02928893779916,93094.5078214072,93085.3029036902,152
2660,2.5030209293240583e-06,0.0225078946076477,0.200014793998079,0.733875953275529,0.095949909456826,0.951545429351446,3.12122530910755,93094.5784619892,93068.775406741,151
2661,2.8192858715889974e-06,0.0227546448680308,0.191260541638486,0.76163745081145,0.104423264325345,0.954604324267369,3.13293137535064,93094.7105193125,93088.6858617365,150
2662,2.8037356982813806e-06,0.0223461566852717,0.195926215124949,0.746780903997961,0.116370377537797,0.957570997069924,3.15711166531085,93094.7182336293,93093.4529643399,153
2663,2.8237350268640943e-06,0.022531291834623,0.195360423882842,0.744617454922802,0.0951580209065692,0.961220123994608,3.106056281591,93094.7253414096,93079.844110891,152
2664,2.832828094690011e-06,0.0222222667056737,0.209502023056886,0.714769013319722,0.0415465307493029,0.946207548541272,3.03157630891932,93094.7285564628,93092.9909222072,151
2665,2.9192834187652446e-06,0.0228903514123117,0.202809446758087,0.737646254216639,0.0449395208958246,0.949812896278814,3.02409293097472,93094.7716911866,93094.7105193125,150
2666,2.993854293314777e-06,0.0226747860322472,0.204452746673447,0.730737548707281,0.0729103362960763,0.945605537571297,3.08814146510733,93094.8101598503,93093.2142320417,153
2667,3.035981535270444e-06,0.0230854584967975,0.19939441439035,0.745406597153657,0.0933499113339755,0.941600228306477,3.12276198337874,93094.8241330093,93088.3949403114,152
2668,3.249826069691693e-06,0.0230409089623328,0.20210672556135,0.738088292206574,0.0624176407790043,0.94301919291901,3.06161307998198,93094.8921997096,93083.3943939898,151
2669,3.270435350041873e-06,0.0230907012118829,0.186042095854528,0.775539002529046,0.100902549920788,0.962108486314314,3.11058802990289,93094.9115934239,93089.7597315124,150
2670,3.2623975539598995e-06,0.0224420725020291,0.189774842081695,0.759069096253908,0.114734143318364,0.966424359772089,3.14001801154457,93094.9223779111,93079.9430197001,153
2671,3.477864457107922e-06,0.0231305419046146,0.189081804453317,0.773609861090113,0.108319309975176,0.958582527931391,3.13363800794635,93094.9863339837,93086.5982727209,152
2672,3.820076410876196e-06,0.0227609461156959,0.193382600006303,0.755906951788831,0.0780971118700279,0.963625453866426,3.07282395643232,93095.0801859653,93019.1813398986,151
2673,3.8654260410121755e-06,0.0230035725117198,0.18948918476296,0.768079463530512,0.0874050625568759,0.957208336158303,3.09363103183493,93095.1050595281,93094.3894180336,150
2674,3.980545107340962e-06,0.022408406538906,0.205507757949684,0.720574508721961,0.0564201183187237,0.946994374690018,3.05103370521072,93095.1476516199,93084.8591401881,153
2675,4.114348539788898e-06,0.0225185026636673,0.20485722307011,0.726734718151821,0.0819182824856553,0.942678749447805,3.10405164067145,93095.1807133564,93094.7105193125,152
2676,4.15684037670476e-06,0.0228109667328923,0.202624930351183,0.738230991729297,0.083795533979681,0.938454767713692,3.11453599843973,93095.1909881092,93082.0159273214,151
2677,4.135051929736227e-06,0.0222993930984328,0.198938500211809,0.737726186421063,0.0797128032329645,0.961759182651033,3.08283950379783,93095.1988048169,93065.456856466,150
2678,4.083220855455399e-06,0.022629691946352,0.205852129056275,0.730766003333365,0.0824544697446321,0.946047782056253,3.10712696806844,93095.199436259,93094.7716911866,153
2679,4.398592967783373e-06,0.0227244009105213,0.204119428956435,0.736848071850048,0.0771144012170728,0.945311451718483,3.0979128209247,93095.2738348664,93073.3189991909,152
2680,4.466412249633434e-06,0.0223821355660525,0.201425209040258,0.736211536289944,0.0864994762378279,0.948821094457404,3.11173734745043,93095.2891356143,93092.2052712571,151
2681,4.578737102439456e-06,0.0227271057294634,0.194827327979701,0.757248529911098,0.11799265302932,0.95454801206451,3.16261823167503,93095.3270454565,92954.7648270061,150
2682,4.706826842491183e-06,0.0225065516095429,0.190879734602538,0.756982765400325,0.104480668311491,0.961368457491898,3.12346302752811,93095.3678814395,93027.3173513987,153
2683,5.041262786693147e-06,0.0227572851608963,0.200959502273238,0.741475649777382,0.0752962272235228,0.955798037577221,3.07909771349577,93095.4365240686,93085.876127437,152
2684,5.1373254969358106e-06,0.0226974358086052,0.207754773893649,0.724856505609332,0.0703588592338437,0.940450008737593,3.08898264210827,93095.4554000777,93083.0243496634,151
2685,5.688592332769761e-06,0.0227717963460313,0.206996938430391,0.728391921209622,0.0744034382983574,0.936956444448886,3.09964730699389,93095.5704023709,93095.1988048169,150
2686,6.102695804451885e-06,0.022564628990245,0.195522322249915,0.747575543551374,0.106875985370429,0.949137060381033,3.14215657105036,93095.653915382,93088.3949403114,153
2687,6.362450080236929e-06,0.0229370650685286,0.193885859862982,0.761846232706646,0.118871804397469,0.956158188384178,3.15850877565776,93095.6955983092,93092.2052712571,152
2688,6.478728912216843e-06,0.0227878104989787,0.197047485565339,0.751128659017386,0.113853044650041,0.956714394172031,3.14965259226447,93095.7137091089,93079.1328776666,151
2689,6.771510452549869e-06,0.0228826512082255,0.193030993188632,0.755267567136906,0.0936274849983442,0.951656430227871,3.10705734009345,93095.7709810266,93091.3728148709,150
2690,7.549682412364603e-06,0.0229478159891607,0.189355382385181,0.766883486120994,0.115801751311966,0.954938949213815,3.14640854154143,93095.8930075794,93090.5450551044,153
2691,8.818786130215972e-06,0.022372879378913,0.198155919162639,0.738545186569691,0.10707470002626,0.953732753421526,3.14347925922594,93096.0483863152,93079.844110891,152
2692,9.029256807846628e-06,0.0229222115941354,0.189348037271132,0.765765886086635,0.101218336482366,0.958710080943039,3.11374761265456,93096.0719721431,93086.3049096404,151
2693,1.0202331526766854e-05,0.0228069313492598,0.206752689864101,0.728211789226404,0.0756777165136257,0.937743058478261,3.09952159114146,93096.2071904384,93052.9465586687,150
2694,1.019566768871674e-05,0.0231373674168073,0.187708946904105,0.772150486298588,0.0943259679369967,0.961059396049808,3.09669187810628,93096.2197822836,93091.1966490382,153
2695,1.0367825841445251e-05,0.0225694147577895,0.19375161990878,0.747099563782854,0.104791105103869,0.956437728807437,3.12738293394016,93096.2365267317,93089.4259118121,152
2696,1.0698511469121582e-05,0.0225258065511534,0.190339853335775,0.756307506241445,0.119727874048564,0.960526168929269,3.15203915234851,93096.2679240067,93090.7662950899,151
2697,1.0893792819120552e-05,0.02244171927053,0.206252066747886,0.722518933608238,0.0714535409988733,0.938791580139208,3.09036805254042,93096.2990846324,93093.7488962279,150
2698,1.0812074446646905e-05,0.0229982722641983,0.200288671628034,0.744625655993244,0.0631111225852181,0.948996033024883,3.056821833717,93096.3048002122,93095.1050595281,153
2699,1.1078480537987606e-05,0.0223589609912239,0.199477104629912,0.735268511775334,0.0786501355251568,0.955869964009908,3.08730402151533,93096.3291412346,93060.869839,152
2700,1.1466614774796759e-05,0.0223646494114922,0.202435172801248,0.729873361344651,0.092233030722775,0.944936848531124,3.12327129528524,93096.3635764485,93090.2611707369,151
2701,1.1469340696133169e-05,0.0225270372332302,0.195689735569715,0.742223284810492,0.100846079442184,0.954444982976267,3.12310469622354,93096.3768862286,93094.0322594153,150
2702,1.1491381758639046e-05,0.0226826920302641,0.19114915254044,0.757599814689868,0.101900227562837,0.958081818554635,3.12315312323499,93096.3920513487,93096.2990846324,153
2703,1.1730533451068464e-05,0.0225537695994447,0.202929580571837,0.732735001861383,0.0532738813888724,0.943715310344885,3.04970710738391,93096.4126491457,93093.7488962279,152
2704,1.229637128700858e-05,0.0224115006493786,0.198634228892032,0.73660091548702,0.0738640065550184,0.955360857219295,3.07653884268956,93096.4597582081,93092.9909222072,151
2705,1.25326189580008e-05,0.0227350244619511,0.1939033578909,0.756240096628519,0.103969710706139,0.960807807898504,3.12279428645352,93096.4918608502,93081.7101800763,150
2706,1.2767560658235078e-05,0.0223776679991275,0.207191725397677,0.720351320537462,0.0738119603034549,0.938468806899203,3.0978573979848,93096.5236789454,93080.3768816454,153
2707,1.2862186239153446e-05,0.0228333964157208,0.194073031792245,0.751557014938389,0.111280887479398,0.950495015463893,3.14290327402174,93096.5310630223,93096.4918608502,152
2708,1.4265306224962478e-05,0.0226923737222578,0.20283584717374,0.732462060438973,0.0433356124351373,0.948719600021706,3.02082248044792,93096.6346017662,93091.0271382411,151
2709,1.5002176109375194e-05,0.0227290665702449,0.201784270644018,0.734267102306219,0.0438588351383363,0.948153818154008,3.02118029711826,93096.698038661,93094.0322594153,150
2710,1.5428171643031428e-05,0.0227358452196993,0.201705480936514,0.737587981141726,0.06800028914647,0.95455300237571,3.06440705350931,93096.7392837889,93082.1323755782,153
2711,1.571558209512044e-05,0.0229229581310532,0.18832332922591,0.772974193776987,0.115095437158196,0.959659350554937,3.14578342129115,93096.7577413335,93096.3768862286,152
2712,1.5981949218016957e-05,0.0232937678948777,0.188930565038597,0.772563289545118,0.0971922262430405,0.956824527561905,3.10826544170659,93096.7745485347,93090.2611707369,151
2713,1.693748000332937e-05,0.0224613010142315,0.208812204259229,0.719869578625373,0.0436167213749922,0.947576622837442,3.03253884268312,93096.8456896228,93096.2990846324,150
2714,1.71710808093975e-05,0.0226316281688574,0.193081967284451,0.756440508320155,0.111497117446112,0.963966752442343,3.13943210407869,93096.872632552,93092.3189064281,153
2715,2.0065508922360626e-05,0.0228067922313085,0.197749665971788,0.743596143508526,0.0729329131713372,0.945842314937807,3.08094551939439,93097.0284082986,93095.1050595281,152
2716,2.0777076730066404e-05,0.0230138396619746,0.189461452525644,0.769658479771222,0.0978141247430709,0.962403598151065,3.10963920766332,93097.0632562302,93085.7136208594,151
2717,2.119896391430636e-05,0.0230036192258487,0.200062548738469,0.746771140177863,0.053138996423267,0.948589231208066,3.04132894432696,93097.0964303216,93089.7597315124,150
2718,2.27998566659299e-05,0.0226444032027919,0.195735547271314,0.751244426714924,0.102952728419277,0.950058432250554,3.13570355350159,93097.1824774892,93086.5982727209,153
2719,2.3798589172543494e-05,0.0230309246813065,0.196835152566038,0.748710938165469,0.0715661105185144,0.948989784795665,3.07201550155756,93097.2253495403,93096.698038661,152
2720,2.5206270382386398e-05,0.0226363071182769,0.188210414238521,0.765941717090271,0.110024830951621,0.967000335842991,3.12941288417745,93097.2828160281,93093.4529643399,151
2721,2.4955482062279875e-05,0.0222237103739994,0.205073566210779,0.723361454393581,0.0590696139588437,0.949316406101136,3.05956193292245,93097.2858888414,93090.5450551044,150
2722,2.672349547405168e-05,0.0224419478803689,0.201189131077301,0.737008441092809,0.104131419202828,0.947555594330383,3.14575389656167,93097.3675837069,93095.1050595281,153
2723,2.6863077006969066e-05,0.0227190116906106,0.198425523483885,0.743242935230315,0.0493904734477327,0.956811367784556,3.02525297871069,93097.3727932899,93097.2858888414,152
2724,2.7633949571063606e-05,0.0226986735328889,0.192056463805984,0.758832761010608,0.0884266965870055,0.963429417990607,3.09397890070837,93097.4010856219,93096.698038661,151
2725,2.7506068552723465e-05,0.0226363110402172,0.192064333357108,0.755228647557166,0.0865377579416505,0.965028303016165,3.08385023433903,93097.4095192847,93095.1988048169,150
2726,2.951168713727131e-05,0.0229317265248518,0.193624255310036,0.754232353025758,0.0729333734595226,0.949496410709493,3.07165250672124,93097.4931442155,93093.2142320417,153
2727,3.364035025902106e-05,0.0228391215813189,0.188838139958696,0.767764447560933,0.0885616270140492,0.966496849146972,3.08636624735511,93097.6240841035,93086.3049096404,152
2728,3.4421752626553e-05,0.0229452043570557,0.195963210115611,0.751525601362102,0.0664675787128548,0.947648127850338,3.06236786760029,93097.6470465648,93083.3943939898,151
2729,3.435009799716594e-05,0.0224816840471931,0.204313003078623,0.728805310502335,0.0683082808593936,0.940507010838219,3.08405267594009,93097.6580348096,93095.5704023709,150
2730,3.488357094461096e-05,0.0225470722866171,0.204890960373433,0.730453685244529,0.0723711096928683,0.949552751443612,3.0853400373524,93097.6866911366,93091.9158206657,153
2731,3.5494000159505455e-05,0.0225377323667132,0.198762424887551,0.740806351715383,0.0891450728050429,0.947378848900164,3.1157564736959,93097.7040388374,93095.7709810266,152
2732,3.6336085035251395e-05,0.022936400705271,0.192741783104882,0.756028244831244,0.0966536315109232,0.95825576025467,3.1064156726733,93097.7274864904,93093.2142320417,151
2733,3.6963850318994665e-05,0.023037471593841,0.194710069141325,0.757357281058069,0.101295601643051,0.949273833102524,3.12670928566981,93097.757687663,93091.3728148709,150
2734,3.755155936687336e-05,0.0229097735034997,0.193117890821354,0.761491175139843,0.0965666532368031,0.956542899720697,3.11246620388356,93097.7867073782,93087.4501462856,153
2735,3.7804191982995384e-05,0.0228670568294678,0.203481366994296,0.73208158532886,0.0757310308988397,0.940735824060581,3.09126019837686,93097.7934124686,93074.0219987429,152
2736,4.262065458552489e-05,0.0229970576564347,0.188615097592991,0.768655768552627,0.114786017233055,0.964591234081258,3.13667629863399,93097.9133314583,93092.8160050509,151
2737,4.368273977740472e-05,0.0224023592500902,0.205620318220267,0.725958561681494,0.0753234920380918,0.951284465050302,3.08739331351679,93097.951017608,93096.8456896228,150
2738,5.1225448638559e-05,0.022860510151873,0.198982982758518,0.743165721344089,0.0602807433239849,0.953639708100554,3.04567014653515,93098.1235462337,93095.3270454565,153
2739,5.134733942515772e-05,0.0229746359328007,0.200592429009434,0.743352679431477,0.087183383431778,0.939426281678304,3.11648718779608,93098.1259229039,93076.889156865,152
2740,6.110622566740236e-05,0.022270053020284,0.201745857615941,0.732754202829087,0.0861163573825821,0.954223924208197,3.10497750998049,93098.2999235355,93096.3768862286,151
2741,6.056472127108736e-05,0.0224620224045433,0.207402041099181,0.723511603870365,0.0434700604884799,0.947049386970929,3.03070541602002,93098.3040944293,93085.5247658016,150
2742,6.852453534493071e-05,0.0229921815485728,0.193842734186638,0.75846206877392,0.0959286518101311,0.949223781707689,3.11661643283469,93098.4408189511,93082.0159273214,153
2743,6.899914407103202e-05,0.0227833515285918,0.200238777917112,0.742065269435297,0.0775017769779232,0.954990625666122,3.08100139912673,93098.4477211895,93095.7709810266,152
2744,6.911609341702446e-05,0.0225654754086673,0.201915797033061,0.734538258470801,0.108553334867081,0.947135245994893,3.15166217813115,93098.4494146938,93094.9115934239,151
2745,7.105146266785641e-05,0.0228317146260393,0.196158798791884,0.753868484540144,0.105574585215821,0.948958919171441,3.14395362796343,93098.4901036121,93095.5704023709,150
2746,7.159348863941431e-05,0.0226937134673215,0.204388873596078,0.728808277260816,0.0761290853859558,0.936679246566583,3.10012300151269,93098.5109485271,93086.4240340185,153
2747,7.645747381705466e-05,0.0227622054972725,0.193848429613521,0.755912493585958,0.0739871825998644,0.954735757213839,3.07415182035839,93098.5766790865,93082.0159273214,152
2748,7.771183434477673e-05,0.0224036736627232,0.204811428478204,0.72881618586137,0.0801606753925268,0.945597067280805,3.1055545919152,93098.592951952,93091.5396642593,151
2749,7.9233310606396e-05,0.022358838172548,0.198451540628769,0.736134017299646,0.089617342115216,0.957213638567137,3.10313392153882,93098.6254132785,93096.8456896228,150
2750,8.04518878852163e-05,0.0224197008254565,0.198223036207719,0.741828740233813,0.100909798691097,0.950313646238561,3.13484752694962,93098.6539210461,93096.698038661,153
2751,9.401793161345694e-05,0.022653962840662,0.190667863139446,0.75663666889545,0.109374950442564,0.962137529492006,3.12854565239475,93098.8097472323,93091.9158206657,152
2752,9.677066362511382e-05,0.0224896519197712,0.198348742481496,0.741705225068017,0.0795287873122289,0.955491121159642,3.08475617272143,93098.838605593,93086.8970510642,151
2753,9.95454930908049e-05,0.0225405780649694,0.205856003076729,0.722146645350353,0.0628110553636755,0.9440816942854,3.06565809580033,93098.8799485446,93096.2071904384,150
2754,9.833441216773273e-05,0.0223062559860698,0.204325982543809,0.725123587937913,0.0900718592924637,0.949209324406004,3.11728335228797,93098.8809530535,93079.844110891,153
2755,9.955625565949498e-05,0.0227354155371909,0.192841786237101,0.756667310223682,0.0938720641838899,0.965328689519751,3.09844511003152,93098.8933018826,93091.3728148709,152
2756,0.0001021069289893735,0.0229517953046956,0.194161046569154,0.755193762488642,0.0755607957800089,0.950655407005922,3.07919568841218,93098.9185996023,93094.3894180336,151
2757,0.0001089605753035643,0.0226950065075806,0.199722498638689,0.737311685433199,0.074468819399995,0.953214851836441,3.07526554887925,93098.9966372186,93097.6580348096,150
2758,0.00011164821929848898,0.0229899726946312,0.187908846786644,0.773419477867324,0.0971227339604478,0.96353224916014,3.1055372846305,93099.0342493522,93097.757687663,153
2759,0.00011500807816315609,0.0225419848999371,0.204400663607982,0.726935382179203,0.0869687497279112,0.94174851836204,3.11448030384322,93099.0638986938,93092.8160050509,152
2760,0.0001153013196305859,0.0226563400349577,0.192866803274098,0.751136584032357,0.0994963468337886,0.958284330925759,3.11363118524958,93099.0664451954,93094.0322594153,151
2761,0.00011446927102042567,0.0224130625183407,0.195210933803827,0.745021130923719,0.102020419606375,0.962113491811176,3.12087620519942,93099.0722748162,93097.951017608,150
2762,0.00011928655044312718,0.0226000871812319,0.194836230806685,0.751972672499585,0.103529925600369,0.959942594203057,3.12964688314954,93099.1267422168,93079.844110891,153
2763,0.00011930969455226463,0.0228081863063773,0.201559165295402,0.741994397955002,0.0849501049706764,0.950286270909565,3.10470142635375,93099.1269362191,93094.7105193125,152
2764,0.00012050088563485923,0.0228038526733453,0.201287546542947,0.734044743740702,0.0674342132609057,0.942376016544814,3.07177195462297,93099.1368707339,93096.2071904384,151
2765,0.0001195786259570339,0.0230468524174095,0.195001361397137,0.756390451259586,0.0841631268939318,0.954452764758066,3.08832457814855,93099.1422598257,93090.353331877,150
2766,0.00011837491144941067,0.0223979697349318,0.196645279094016,0.744356319145724,0.106956031810756,0.95571390912577,3.14185322454186,93099.1453877431,93098.8799485446,153
2767,0.00012072042808502111,0.0228409674732937,0.204029311054741,0.731341762376687,0.0757374587936735,0.936670204420168,3.09622484775622,93099.1650083002,93091.9158206657,152
2768,0.00012223073483168517,0.0225196301328864,0.197378912817583,0.744909954635511,0.091494720172646,0.960855345351445,3.10263388645754,93099.1774414673,93086.5982727209,151
2769,0.00013143805949445317,0.0228952922121421,0.19210140140801,0.759610214852154,0.085112408451868,0.95160846159087,3.09434926554017,93099.2631387314,93098.8799485446,150
2770,0.00014241339925454664,0.0223439715225616,0.210101608670012,0.713808544104925,0.0558403618840847,0.94212530838985,3.06190658308937,93099.3565823384,93075.9809312753,153
2771,0.0001461940193622065,0.0230727751165947,0.189665177282481,0.772447983298638,0.118497324821413,0.960880004020358,3.15049583378328,93099.3827828872,93094.1637824856,152
2772,0.00014773564144411402,0.0227166694748599,0.193943911791104,0.756122898403674,0.110349098499432,0.962997908303416,3.13445644984392,93099.3932727181,93091.1966490382,151
2773,0.0001476608174236318,0.0227653607013929,0.205540637130233,0.72940690444298,0.0533779376409715,0.936662577341107,3.05637998840727,93099.405838199,93092.4807098595,150
2774,0.00014605681556581365,0.0227377673601203,0.199572293082142,0.746785044151328,0.084122501252486,0.949903598172507,3.1042990932926,93099.40816125,93097.757687663,153
2775,0.00015204128553309131,0.0223845544964212,0.205178293316514,0.723989593159847,0.059977964922537,0.950862445698859,3.05574333616404,93099.4483176556,93095.3270454565,152
2776,0.00017957081508200714,0.0226296612646544,0.195217695540576,0.752325187224201,0.0847938443549403,0.964246338074724,3.08681406707338,93099.6147351994,93088.3949403114,151
2777,0.00017879525789745097,0.0231549131410436,0.190981037402583,0.767324756645894,0.118735676381271,0.957004817890194,3.15296637684702,93099.6234789784,93066.8668865503,150
2778,0.0001784065651789077,0.0227492804650375,0.193981353246774,0.755675892993909,0.0806272095911561,0.958881125461153,3.08453014539874,93099.6345478844,93086.4240340185,153
2779,0.00018277167974249965,0.0226851847094416,0.189688259793661,0.766065409548226,0.111445965373495,0.962696083396319,3.13796305059431,93099.6587205868,93098.6254132785,152
2780,0.0002011003784328416,0.0224811742389608,0.196295435577349,0.748273074819591,0.115173026676966,0.960294060558496,3.15232409330449,93099.7542870432,93097.951017608,151
2781,0.0002038312075826112,0.0226512168656924,0.198043554726326,0.747143125030552,0.0627762966488672,0.956102069920501,3.05449477674056,93099.7808471837,93084.8591401881,150
2782,0.00021427262310533057,0.0228768604480811,0.193485146530467,0.759489990010456,0.0879978402001731,0.951990251422438,3.10293261056312,93099.8440493169,93096.3768862286,153
2783,0.00021697800802320338,0.0226698664789275,0.194515111998508,0.752011026189049,0.0702527400741113,0.962826730367608,3.05778095530223,93099.8565961758,93088.2347132789,152
2784,0.0002176801683531117,0.0225547321044756,0.196079485196966,0.745580095800717,0.0876790789512201,0.962274298797224,3.09240847466321,93099.8598270408,93091.3728148709,151
2785,0.0002303509575741644,0.0226921528835635,0.205302502139289,0.727211068655103,0.0477677295931884,0.942747675082803,3.03681136785138,93099.9294763029,93091.0271382411,150
2786,0.00023159713127399688,0.0227530576511238,0.194581300176321,0.749472158640918,0.0824248024636478,0.959104085070044,3.08101599496557,93099.9481168403,93099.2631387314,153
2787,0.00023335944854958917,0.0230949222145903,0.193963678347728,0.759410755108669,0.0778249810583525,0.949366754342051,3.08188640396771,93099.9556974437,93092.3189064281,152
2788,0.00023483178747601012,0.022615540426558,0.194542401521225,0.753503919083033,0.079339094844484,0.95789693701862,3.083452032281,93099.9619869411,93095.1050595281,151
2789,0.00023369847594389604,0.0230432593706906,0.193371530960309,0.760606228571598,0.112700026882581,0.952162899348941,3.14551406329881,93099.9702212829,93094.3894180336,150
2790,0.00023678801214467417,0.0226271014182993,0.208282757832164,0.724245108238338,0.0567948064365702,0.941382410784915,3.06156281025798,93099.9966000669,93099.6234789784,153
2791,0.00024766236631819307,0.0225100510889881,0.198589722733915,0.742963144508207,0.0684491930279954,0.953511039089795,3.06877380372395,93100.041501182,93098.8799485446,152
2792,0.000262961203462072,0.022741259487456,0.203765241826474,0.733723874651311,0.091669253230597,0.944135142762108,3.12292000333139,93100.1014412955,93098.6254132785,151
2793,0.00027780190767404464,0.02302218546315,0.191338582173924,0.759971750674955,0.0946776085777271,0.951108115235864,3.11022049694411,93100.1694151685,93094.7716911866,150
